cluster	ORF	gene_name
endomembrane system_GO_15_8_all	YOR165W	SEY1
endomembrane system_GO_30_3_all	YOR165W	SEY1
whole_library	YOR165W	SEY1
endomembrane system	YOR171C	LCB4
lipids_GO_15_2_all	YOR171C	LCB4
whole_library	YOR171C	LCB4
whole_library_15_13_all	YOR171C	LCB4
whole_library_30_1_all	YOR171C	LCB4
budding	YOR178C	GAC1
budding_GO_30_1_mut	YOR178C	GAC1
cell cycle	YOR178C	GAC1
cell cycle_GO_30_2_all	YOR178C	GAC1
chromatin	YOR178C	GAC1
chromatin_GO_15_3_mut	YOR178C	GAC1
chromosome segregation	YOR178C	GAC1
chromosome segregation_GO_15_1_all	YOR178C	GAC1
chromosome segregation_GO_30_1_all	YOR178C	GAC1
chromosome segregation_GO_30_1_mut	YOR178C	GAC1
cytoskeleton and microtubules	YOR178C	GAC1
cytoskeleton and microtubules_GO_15_2_mut	YOR178C	GAC1
mitotic cell cycle	YOR178C	GAC1
mitotic cell cycle_GO_15_1_all	YOR178C	GAC1
organelle fission	YOR178C	GAC1
regulation of cell cycle	YOR178C	GAC1
response to heat	YOR178C	GAC1
response to heat_GO_15_1_mut	YOR178C	GAC1
whole_library	YOR178C	GAC1
transcription	YOR179C	SYC1
transcription and mRNA processing	YOR179C	SYC1
transcription from RNA polymerase II promoter	YOR179C	SYC1
transcription from RNA polymerase II promoter_GO_30_1_mut	YOR179C	SYC1
whole_library	YOR179C	SYC1
whole_library	YOR184W	SER1
cell cycle	YOR189W	IES4
cell cycle_GO_15_9_mut	YOR189W	IES4
cell cycle_GO_30_3_mut	YOR189W	IES4
cellular response to DNA damage stimulus	YOR189W	IES4
cellular response to DNA damage stimulus_GO_15_1_all	YOR189W	IES4
cellular response to DNA damage stimulus_GO_15_3_mut	YOR189W	IES4
cellular response to DNA damage stimulus_GO_30_1_mut	YOR189W	IES4
cellular response to DNA damage stimulus_GO_30_3_all	YOR189W	IES4
chromatin	YOR189W	IES4
chromosome	YOR189W	IES4
chromosome_GO_15_2_mut	YOR189W	IES4
chromosome_GO_30_1_mut	YOR189W	IES4
DNA recombination	YOR189W	IES4
DNA recombination_GO_15_1_mut	YOR189W	IES4
DNA recombination_GO_30_1_mut	YOR189W	IES4
telomere organization	YOR189W	IES4
telomere organization_GO_15_1_mut	YOR189W	IES4
whole_library	YOR189W	IES4
cellular response to DNA damage stimulus	YOR191W	ULS1
cellular response to DNA damage stimulus_GO_30_1_mut	YOR191W	ULS1
chromatin	YOR191W	ULS1
chromatin organization	YOR191W	ULS1
chromatin organization_GO_30_1_mut	YOR191W	ULS1
chromatin_GO_30_3_mut	YOR191W	ULS1
chromosome	YOR191W	ULS1
chromosome_GO_30_1_mut	YOR191W	ULS1
DNA repair	YOR191W	ULS1
DNA repair_GO_30_1_mut	YOR191W	ULS1
sig_Gsp1_GI	YOR191W	ULS1
sig_Gsp1_GI_15_9_all	YOR191W	ULS1
sig_Gsp1_GI_15_9_mut	YOR191W	ULS1
sig_Gsp1_GI_30_1_all	YOR191W	ULS1
sig_Gsp1_GI_30_1_mut	YOR191W	ULS1
whole_library	YOR191W	ULS1
budding	YOR195W	SLK19
cell cycle	YOR195W	SLK19
cell cycle_GO_30_2_all	YOR195W	SLK19
chromatin	YOR195W	SLK19
chromatin_GO_15_1_all	YOR195W	SLK19
chromosome	YOR195W	SLK19
chromosome segregation	YOR195W	SLK19
chromosome segregation_GO_15_1_all	YOR195W	SLK19
chromosome segregation_GO_30_1_all	YOR195W	SLK19
chromosome segregation_GO_30_1_mut	YOR195W	SLK19
chromosome_GO_30_1_mut	YOR195W	SLK19
cytoskeleton and microtubules	YOR195W	SLK19
cytoskeleton organization	YOR195W	SLK19
cytoskeleton organization_GO_30_1_all	YOR195W	SLK19
cytoskeleton organization_GO_30_1_mut	YOR195W	SLK19
mitotic cell cycle	YOR195W	SLK19
mitotic cell cycle_GO_15_2_all	YOR195W	SLK19
mitotic cell cycle_GO_30_1_mut	YOR195W	SLK19
organelle fission	YOR195W	SLK19
regulation of cell cycle	YOR195W	SLK19
regulation of cell cycle_GO_15_4_all	YOR195W	SLK19
regulation of cell cycle_GO_30_1_all	YOR195W	SLK19
regulation of cell cycle_GO_30_1_mut	YOR195W	SLK19
whole_library	YOR195W	SLK19
whole_library_15_3_all	YOR195W	SLK19
whole_library_30_9_all	YOR195W	SLK19
budding	YOR208W	PTP2
budding_GO_30_1_mut	YOR208W	PTP2
whole_library	YOR208W	PTP2
chromatin	YOR209C	NPT1
chromatin organization	YOR209C	NPT1
chromatin_GO_15_1_all	YOR209C	NPT1
chromatin_GO_15_3_mut	YOR209C	NPT1
whole_library	YOR209C	NPT1
chromatin	YOR213C	SAS5
chromatin organization	YOR213C	SAS5
chromosome	YOR213C	SAS5
whole_library	YOR213C	SAS5
endomembrane system	YOR216C	RUD3
sig_Gsp1_GI	YOR216C	RUD3
whole_library	YOR216C	RUD3
budding	YOR231W	MKK1
budding_GO_30_1_mut	YOR231W	MKK1
whole_library	YOR231W	MKK1
budding	YOR233W	KIN4
budding_GO_30_1_mut	YOR233W	KIN4
cell cycle	YOR233W	KIN4
cell cycle_GO_30_3_mut	YOR233W	KIN4
chromatin	YOR233W	KIN4
chromatin_GO_15_7_mut	YOR233W	KIN4
chromatin_GO_30_3_mut	YOR233W	KIN4
chromosome segregation	YOR233W	KIN4
chromosome segregation_GO_15_1_all	YOR233W	KIN4
chromosome segregation_GO_15_1_mut	YOR233W	KIN4
chromosome segregation_GO_30_1_all	YOR233W	KIN4
chromosome segregation_GO_30_1_mut	YOR233W	KIN4
cytoskeleton and microtubules	YOR233W	KIN4
mitotic cell cycle	YOR233W	KIN4
mitotic cell cycle_GO_15_2_all	YOR233W	KIN4
organelle fission	YOR233W	KIN4
organelle fission_GO_30_1_mut	YOR233W	KIN4
regulation of cell cycle	YOR233W	KIN4
regulation of cell cycle_GO_15_2_mut	YOR233W	KIN4
regulation of cell cycle_GO_30_1_mut	YOR233W	KIN4
whole_library	YOR233W	KIN4
ribosomes and translation	YOR243C	PUS7
ribosomes and translation_GO_30_1_all	YOR243C	PUS7
RNA modification_GO_15_1_all	YOR243C	PUS7
RNA modification_GO_15_1_mut	YOR243C	PUS7
transcription and mRNA processing	YOR243C	PUS7
whole_library	YOR243C	PUS7
budding	YOR264W	DSE3
whole_library	YOR264W	DSE3
cytoskeleton and microtubules	YOR265W	RBL2
cytoskeleton and microtubules_GO_15_5_all	YOR265W	RBL2
whole_library	YOR265W	RBL2
whole_library	YOR266W	PNT1
cytoskeleton and microtubules	YOR269W	PAC1
cytoskeleton and microtubules_GO_15_2_mut	YOR269W	PAC1
cytoskeleton and microtubules_GO_15_5_all	YOR269W	PAC1
cytoskeleton_GO_15_2_mut	YOR269W	PAC1
sig_Gsp1_GI	YOR269W	PAC1
sig_Gsp1_GI_15_1_all	YOR269W	PAC1
sig_Gsp1_GI_15_3_mut	YOR269W	PAC1
sig_Gsp1_GI_30_1_mut	YOR269W	PAC1
sig_Gsp1_GI_30_3_all	YOR269W	PAC1
whole_library	YOR269W	PAC1
whole_library_15_22_mut	YOR269W	PAC1
whole_library_15_3_all	YOR269W	PAC1
whole_library_30_14_mut	YOR269W	PAC1
whole_library_30_9_all	YOR269W	PAC1
budding	YOR275C	RIM20
budding_GO_30_1_mut	YOR275C	RIM20
whole_library	YOR275C	RIM20
whole_library	YOR284W	HUA2
endomembrane system	YOR288C	MPD1
whole_library	YOR288C	MPD1
whole_library_15_3_all	YOR288C	MPD1
whole_library_30_9_all	YOR288C	MPD1
protein targeting	YOR297C	TIM18
protein targeting_GO_15_3_all	YOR297C	TIM18
protein targeting_GO_30_1_all	YOR297C	TIM18
whole_library	YOR297C	TIM18
transcription	YOR298C-A	MBF1
transcription and mRNA processing	YOR298C-A	MBF1
transcription from RNA polymerase II promoter	YOR298C-A	MBF1
whole_library	YOR298C-A	MBF1
chromatin	YOR304W	ISW2
chromatin organization	YOR304W	ISW2
chromatin organization_GO_30_1_mut	YOR304W	ISW2
chromatin_GO_30_3_mut	YOR304W	ISW2
transcription	YOR304W	ISW2
transcription and mRNA processing	YOR304W	ISW2
transcription from RNA polymerase II promoter	YOR304W	ISW2
transcription from RNA polymerase II promoter_GO_15_3_mut	YOR304W	ISW2
transcription from RNA polymerase II promoter_GO_30_1_all	YOR304W	ISW2
transcription from RNA polymerase II promoter_GO_30_1_mut	YOR304W	ISW2
whole_library	YOR304W	ISW2
whole_library_15_24_mut	YOR304W	ISW2
whole_library_30_14_mut	YOR304W	ISW2
endomembrane system	YOR307C	SLY41
whole_library	YOR307C	SLY41
mRNA processing	YOR308C	SNU66
ribosomes and translation	YOR308C	SNU66
ribosomes and translation_GO_30_1_all	YOR308C	SNU66
RNA processing	YOR308C	SNU66
RNA processing_GO_15_1_all	YOR308C	SNU66
sig_Gsp1_GI	YOR308C	SNU66
sig_Gsp1_GI_30_2_mut	YOR308C	SNU66
transcription and mRNA processing	YOR308C	SNU66
whole_library	YOR308C	SNU66
endomembrane system	YOR311C	DGK1
endomembrane system_GO_15_8_all	YOR311C	DGK1
endomembrane system_GO_30_3_all	YOR311C	DGK1
whole_library	YOR311C	DGK1
endomembrane system	YOR321W	PMT3
whole_library	YOR321W	PMT3
whole_library_30_1_all	YOR321W	PMT3
endomembrane system	YOR322C	LDB19
whole_library	YOR322C	LDB19
budding	YOR327C	SNC2
endomembrane system	YOR327C	SNC2
whole_library	YOR327C	SNC2
whole_library	YOR330C	MIP1
protein modification by small protein conjugation or removal	YOR339C	UBC11
protein modification by small protein conjugation or removal_GO_30_1_mut	YOR339C	UBC11
whole_library	YOR339C	UBC11
whole_library_15_3_all	YOR339C	UBC11
whole_library_30_9_all	YOR339C	UBC11
whole_library	YOR342C	YOR342C
chromosome	YOR344C	TYE7
chromosome_GO_15_2_mut	YOR344C	TYE7
chromosome_GO_30_1_mut	YOR344C	TYE7
sig_Gsp1_GI	YOR344C	TYE7
sig_Gsp1_GI_15_4_mut	YOR344C	TYE7
sig_Gsp1_GI_30_1_all	YOR344C	TYE7
sig_Gsp1_GI_30_1_mut	YOR344C	TYE7
transcription	YOR344C	TYE7
transcription and mRNA processing	YOR344C	TYE7
transcription and mRNA processing_GO_30_2_all	YOR344C	TYE7
transcription_GO_15_1_mut	YOR344C	TYE7
whole_library	YOR344C	TYE7
whole_library_15_14_mut	YOR344C	TYE7
whole_library_30_12_mut	YOR344C	TYE7
cellular response to DNA damage stimulus	YOR346W	REV1
cellular response to DNA damage stimulus_GO_30_1_mut	YOR346W	REV1
chromosome	YOR346W	REV1
chromosome_GO_15_2_mut	YOR346W	REV1
chromosome_GO_30_1_mut	YOR346W	REV1
DNA repair	YOR346W	REV1
DNA repair_GO_30_1_mut	YOR346W	REV1
whole_library	YOR346W	REV1
whole_library_30_12_mut	YOR346W	REV1
cytoskeleton and microtubules	YOR349W	CIN1
whole_library	YOR349W	CIN1
whole_library_15_3_all	YOR349W	CIN1
whole_library_30_9_all	YOR349W	CIN1
sig_Gsp1_GI	YOR355W	GDS1
sig_Gsp1_GI_15_5_all	YOR355W	GDS1
sig_Gsp1_GI_15_9_mut	YOR355W	GDS1
sig_Gsp1_GI_30_1_mut	YOR355W	GDS1
sig_Gsp1_GI_30_4_all	YOR355W	GDS1
whole_library	YOR355W	GDS1
DNA binding_GO_15_3_mut	YOR358W	HAP5
sig_Gsp1_GI	YOR358W	HAP5
sig_Gsp1_GI_15_9_all	YOR358W	HAP5
sig_Gsp1_GI_30_1_all	YOR358W	HAP5
sig_Gsp1_GI_30_3_mut	YOR358W	HAP5
transcription	YOR358W	HAP5
transcription and mRNA processing	YOR358W	HAP5
transcription and mRNA processing_GO_15_8_all	YOR358W	HAP5
transcription from RNA polymerase II promoter	YOR358W	HAP5
transcription from RNA polymerase II promoter_GO_30_1_all	YOR358W	HAP5
transcription_GO_15_2_all	YOR358W	HAP5
transcription_GO_30_4_all	YOR358W	HAP5
whole_library	YOR358W	HAP5
sig_Gsp1_GI	YOR360C	PDE2
sig_Gsp1_GI_30_2_all	YOR360C	PDE2
sig_Gsp1_GI_30_2_mut	YOR360C	PDE2
whole_library	YOR360C	PDE2
budding	YOR368W	RAD17
budding_GO_15_1_all	YOR368W	RAD17
cell cycle	YOR368W	RAD17
cellular response to DNA damage stimulus	YOR368W	RAD17
cellular response to DNA damage stimulus_GO_30_1_mut	YOR368W	RAD17
chromosome	YOR368W	RAD17
chromosome_GO_30_1_mut	YOR368W	RAD17
DNA binding_GO_15_3_mut	YOR368W	RAD17
DNA recombination	YOR368W	RAD17
DNA recombination_GO_30_1_mut	YOR368W	RAD17
DNA repair	YOR368W	RAD17
DNA repair_GO_15_1_all	YOR368W	RAD17
DNA repair_GO_30_1_mut	YOR368W	RAD17
organelle fission	YOR368W	RAD17
organelle fission_GO_15_3_mut	YOR368W	RAD17
organelle fission_GO_30_1_mut	YOR368W	RAD17
regulation of cell cycle	YOR368W	RAD17
regulation of cell cycle_GO_30_1_mut	YOR368W	RAD17
whole_library	YOR368W	RAD17
protein modification by small protein conjugation or removal	YOR371C	GPB1
protein modification by small protein conjugation or removal_GO_15_1_mut	YOR371C	GPB1
protein modification by small protein conjugation or removal_GO_30_1_mut	YOR371C	GPB1
proteolysis involved in cellular protein catabolic process	YOR371C	GPB1
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YOR371C	GPB1
sig_Gsp1_GI	YOR371C	GPB1
sig_Gsp1_GI_30_1_all	YOR371C	GPB1
sig_Gsp1_GI_30_2_mut	YOR371C	GPB1
whole_library	YOR371C	GPB1
chromatin	YPL001W	HAT1
chromatin organization	YPL001W	HAT1
chromatin organization_GO_30_2_all	YPL001W	HAT1
histone modification	YPL001W	HAT1
whole_library	YPL001W	HAT1
budding	YPL008W	CHL1
budding_GO_15_1_all	YPL008W	CHL1
cell cycle	YPL008W	CHL1
cellular response to DNA damage stimulus	YPL008W	CHL1
cellular response to DNA damage stimulus_GO_30_1_mut	YPL008W	CHL1
chromatin	YPL008W	CHL1
chromatin_GO_15_1_all	YPL008W	CHL1
chromosome	YPL008W	CHL1
chromosome segregation	YPL008W	CHL1
chromosome segregation_GO_15_1_mut	YPL008W	CHL1
chromosome segregation_GO_30_1_all	YPL008W	CHL1
chromosome segregation_GO_30_1_mut	YPL008W	CHL1
chromosome_GO_30_1_mut	YPL008W	CHL1
cytoskeleton and microtubules	YPL008W	CHL1
cytoskeleton and microtubules_GO_15_3_all	YPL008W	CHL1
cytoskeleton and microtubules_GO_30_3_all	YPL008W	CHL1
DNA repair	YPL008W	CHL1
DNA repair_GO_15_1_all	YPL008W	CHL1
DNA repair_GO_15_3_mut	YPL008W	CHL1
DNA repair_GO_30_1_mut	YPL008W	CHL1
mitotic cell cycle	YPL008W	CHL1
mitotic cell cycle_GO_30_1_mut	YPL008W	CHL1
organelle fission	YPL008W	CHL1
organelle fission_GO_15_3_mut	YPL008W	CHL1
organelle fission_GO_30_1_mut	YPL008W	CHL1
sig_Gsp1_GI	YPL008W	CHL1
sig_Gsp1_GI_30_2_all	YPL008W	CHL1
whole_library	YPL008W	CHL1
budding	YPL017C	IRC15
cell cycle	YPL017C	IRC15
cell cycle_GO_30_2_all	YPL017C	IRC15
chromatin	YPL017C	IRC15
chromatin_GO_15_1_all	YPL017C	IRC15
chromosome segregation	YPL017C	IRC15
chromosome segregation_GO_15_1_mut	YPL017C	IRC15
chromosome segregation_GO_30_1_all	YPL017C	IRC15
chromosome segregation_GO_30_1_mut	YPL017C	IRC15
cytoskeleton and microtubules	YPL017C	IRC15
cytoskeleton organization	YPL017C	IRC15
cytoskeleton organization_GO_30_1_all	YPL017C	IRC15
cytoskeleton organization_GO_30_1_mut	YPL017C	IRC15
DNA recombination	YPL017C	IRC15
DNA recombination_GO_15_3_all	YPL017C	IRC15
DNA recombination_GO_30_1_all	YPL017C	IRC15
DNA recombination_GO_30_1_mut	YPL017C	IRC15
mitotic cell cycle	YPL017C	IRC15
mitotic cell cycle_GO_15_2_all	YPL017C	IRC15
mitotic cell cycle_GO_30_1_mut	YPL017C	IRC15
organelle fission	YPL017C	IRC15
regulation of cell cycle	YPL017C	IRC15
regulation of cell cycle_GO_15_4_all	YPL017C	IRC15
regulation of cell cycle_GO_30_1_all	YPL017C	IRC15
regulation of cell cycle_GO_30_1_mut	YPL017C	IRC15
sig_Gsp1_GI	YPL017C	IRC15
sig_Gsp1_GI_15_1_all	YPL017C	IRC15
sig_Gsp1_GI_15_6_mut	YPL017C	IRC15
sig_Gsp1_GI_30_2_mut	YPL017C	IRC15
sig_Gsp1_GI_30_3_all	YPL017C	IRC15
whole_library	YPL017C	IRC15
whole_library_15_3_all	YPL017C	IRC15
whole_library_30_9_all	YPL017C	IRC15
budding	YPL018W	CTF19
cell cycle	YPL018W	CTF19
cell cycle_GO_30_2_all	YPL018W	CTF19
chromatin	YPL018W	CTF19
chromatin_GO_15_1_all	YPL018W	CTF19
chromosome	YPL018W	CTF19
chromosome segregation	YPL018W	CTF19
chromosome segregation_GO_15_1_mut	YPL018W	CTF19
chromosome segregation_GO_30_1_all	YPL018W	CTF19
chromosome segregation_GO_30_1_mut	YPL018W	CTF19
chromosome_GO_30_1_mut	YPL018W	CTF19
cytoskeleton and microtubules	YPL018W	CTF19
mitotic cell cycle	YPL018W	CTF19
mitotic cell cycle_GO_15_2_all	YPL018W	CTF19
mitotic cell cycle_GO_30_1_mut	YPL018W	CTF19
organelle fission	YPL018W	CTF19
regulation of cell cycle	YPL018W	CTF19
regulation of cell cycle_GO_15_4_all	YPL018W	CTF19
regulation of cell cycle_GO_30_1_all	YPL018W	CTF19
regulation of cell cycle_GO_30_1_mut	YPL018W	CTF19
sig_Gsp1_GI	YPL018W	CTF19
sig_Gsp1_GI_15_1_all	YPL018W	CTF19
sig_Gsp1_GI_15_6_mut	YPL018W	CTF19
sig_Gsp1_GI_30_2_mut	YPL018W	CTF19
sig_Gsp1_GI_30_3_all	YPL018W	CTF19
whole_library	YPL018W	CTF19
whole_library_15_3_all	YPL018W	CTF19
whole_library_30_9_all	YPL018W	CTF19
budding	YPL022W	RAD1
budding_GO_30_1_mut	YPL022W	RAD1
cell cycle	YPL022W	RAD1
cell cycle_GO_30_3_mut	YPL022W	RAD1
cellular response to DNA damage stimulus	YPL022W	RAD1
cellular response to DNA damage stimulus_GO_15_3_mut	YPL022W	RAD1
cellular response to DNA damage stimulus_GO_30_1_mut	YPL022W	RAD1
DNA recombination	YPL022W	RAD1
DNA recombination_GO_15_1_mut	YPL022W	RAD1
DNA recombination_GO_30_1_mut	YPL022W	RAD1
DNA repair	YPL022W	RAD1
DNA repair_GO_15_3_mut	YPL022W	RAD1
DNA repair_GO_30_1_mut	YPL022W	RAD1
organelle fission	YPL022W	RAD1
organelle fission_GO_30_1_mut	YPL022W	RAD1
whole_library	YPL022W	RAD1
budding	YPL024W	RMI1
budding_GO_15_1_all	YPL024W	RMI1
cell cycle	YPL024W	RMI1
cell cycle_GO_15_5_all	YPL024W	RMI1
cell cycle_GO_30_2_all	YPL024W	RMI1
cellular response to DNA damage stimulus	YPL024W	RMI1
cellular response to DNA damage stimulus_GO_15_1_all	YPL024W	RMI1
cellular response to DNA damage stimulus_GO_30_1_mut	YPL024W	RMI1
cellular response to DNA damage stimulus_GO_30_3_all	YPL024W	RMI1
chromatin	YPL024W	RMI1
chromosome	YPL024W	RMI1
chromosome segregation	YPL024W	RMI1
chromosome segregation_GO_15_1_mut	YPL024W	RMI1
chromosome segregation_GO_30_1_all	YPL024W	RMI1
chromosome segregation_GO_30_1_mut	YPL024W	RMI1
chromosome_GO_30_1_mut	YPL024W	RMI1
chromosome_GO_30_2_all	YPL024W	RMI1
cytoskeleton and microtubules	YPL024W	RMI1
cytoskeleton and microtubules_GO_15_3_all	YPL024W	RMI1
cytoskeleton and microtubules_GO_30_3_all	YPL024W	RMI1
DNA binding_GO_15_3_mut	YPL024W	RMI1
mitotic cell cycle	YPL024W	RMI1
mitotic cell cycle_GO_30_1_mut	YPL024W	RMI1
organelle fission	YPL024W	RMI1
sig_Gsp1_GI	YPL024W	RMI1
sig_Gsp1_GI_30_1_all	YPL024W	RMI1
sig_Gsp1_GI_30_2_mut	YPL024W	RMI1
whole_library	YPL024W	RMI1
whole_library_30_3_all	YPL024W	RMI1
protein targeting	YPL037C	EGD1
protein targeting_GO_15_2_mut	YPL037C	EGD1
protein targeting_GO_30_1_all	YPL037C	EGD1
protein targeting_GO_30_1_mut	YPL037C	EGD1
sig_Gsp1_GI	YPL037C	EGD1
sig_Gsp1_GI_15_5_all	YPL037C	EGD1
sig_Gsp1_GI_30_1_mut	YPL037C	EGD1
sig_Gsp1_GI_30_4_all	YPL037C	EGD1
whole_library	YPL037C	EGD1
whole_library	YPL041C	MRX11
cellular response to DNA damage stimulus	YPL046C	ELC1
cellular response to DNA damage stimulus_GO_15_1_all	YPL046C	ELC1
cellular response to DNA damage stimulus_GO_30_1_mut	YPL046C	ELC1
cellular response to DNA damage stimulus_GO_30_3_all	YPL046C	ELC1
DNA repair	YPL046C	ELC1
DNA repair_GO_15_1_all	YPL046C	ELC1
DNA repair_GO_30_1_mut	YPL046C	ELC1
protein modification by small protein conjugation or removal	YPL046C	ELC1
protein modification by small protein conjugation or removal_GO_30_1_mut	YPL046C	ELC1
proteolysis involved in cellular protein catabolic process	YPL046C	ELC1
proteolysis involved in cellular protein catabolic process_GO_15_2_mut	YPL046C	ELC1
whole_library	YPL046C	ELC1
whole_library_30_12_mut	YPL046C	ELC1
chromatin	YPL047W	SGF11
chromatin organization	YPL047W	SGF11
chromatin organization_GO_30_1_mut	YPL047W	SGF11
chromatin_GO_30_3_mut	YPL047W	SGF11
histone modification	YPL047W	SGF11
histone modification_GO_15_1_mut	YPL047W	SGF11
protein modification by small protein conjugation or removal	YPL047W	SGF11
protein modification by small protein conjugation or removal_GO_30_1_mut	YPL047W	SGF11
sig_Gsp1_GI	YPL047W	SGF11
sig_Gsp1_GI_15_9_mut	YPL047W	SGF11
sig_Gsp1_GI_30_1_mut	YPL047W	SGF11
sig_Gsp1_GI_30_4_all	YPL047W	SGF11
transcription	YPL047W	SGF11
transcription and mRNA processing	YPL047W	SGF11
transcription and mRNA processing_GO_15_8_all	YPL047W	SGF11
transcription and mRNA processing_GO_30_2_mut	YPL047W	SGF11
transcription from RNA polymerase II promoter	YPL047W	SGF11
transcription from RNA polymerase II promoter_GO_15_3_mut	YPL047W	SGF11
transcription from RNA polymerase II promoter_GO_30_1_all	YPL047W	SGF11
transcription from RNA polymerase II promoter_GO_30_1_mut	YPL047W	SGF11
transcription_GO_15_1_mut	YPL047W	SGF11
whole_library	YPL047W	SGF11
whole_library_15_24_mut	YPL047W	SGF11
whole_library_30_14_mut	YPL047W	SGF11
endomembrane system	YPL051W	ARL3
protein targeting	YPL051W	ARL3
protein targeting_GO_30_1_all	YPL051W	ARL3
protein targeting_GO_30_1_mut	YPL051W	ARL3
sig_Gsp1_GI	YPL051W	ARL3
sig_Gsp1_GI_30_2_mut	YPL051W	ARL3
whole_library	YPL051W	ARL3
cell cycle	YPL055C	LGE1
chromatin	YPL055C	LGE1
chromatin organization	YPL055C	LGE1
chromatin_GO_30_2_all	YPL055C	LGE1
histone modification	YPL055C	LGE1
histone modification_GO_30_1_all	YPL055C	LGE1
protein modification by small protein conjugation or removal	YPL055C	LGE1
whole_library	YPL055C	LGE1
sig_Gsp1_GI	YPL057C	SUR1
sig_Gsp1_GI_30_1_mut	YPL057C	SUR1
whole_library	YPL057C	SUR1
whole_library	YPL068C	YPL068C
whole_library_30_5_all	YPL068C	YPL068C
lipids_GO_15_2_all	YPL069C	BTS1
sig_Gsp1_GI	YPL069C	BTS1
sig_Gsp1_GI_15_1_all	YPL069C	BTS1
sig_Gsp1_GI_15_3_mut	YPL069C	BTS1
sig_Gsp1_GI_30_1_mut	YPL069C	BTS1
sig_Gsp1_GI_30_3_all	YPL069C	BTS1
whole_library	YPL069C	BTS1
protein modification by small protein conjugation or removal	YPL072W	UBP16
protein modification by small protein conjugation or removal_GO_15_1_mut	YPL072W	UBP16
protein modification by small protein conjugation or removal_GO_30_1_mut	YPL072W	UBP16
whole_library	YPL072W	UBP16
whole_library_30_3_all	YPL072W	UBP16
cytoplasmic translation	YPL079W	RPL21B
ribosome	YPL079W	RPL21B
ribosomes and translation	YPL079W	RPL21B
ribosomes and translation_GO_15_2_mut	YPL079W	RPL21B
ribosomes and translation_GO_30_1_all	YPL079W	RPL21B
structural constituent of ribosome	YPL079W	RPL21B
whole_library	YPL079W	RPL21B
ribosomes and translation	YPL086C	ELP3
ribosomes and translation_GO_30_1_all	YPL086C	ELP3
RNA modification_GO_15_1_all	YPL086C	ELP3
RNA modification_GO_15_1_mut	YPL086C	ELP3
sig_Gsp1_GI	YPL086C	ELP3
sig_Gsp1_GI_15_1_mut	YPL086C	ELP3
sig_Gsp1_GI_30_1_all	YPL086C	ELP3
sig_Gsp1_GI_30_3_mut	YPL086C	ELP3
transcription	YPL086C	ELP3
transcription and mRNA processing	YPL086C	ELP3
transcription and mRNA processing_GO_15_8_all	YPL086C	ELP3
transcription from RNA polymerase II promoter	YPL086C	ELP3
whole_library	YPL086C	ELP3
transcription	YPL089C	RLM1
transcription and mRNA processing	YPL089C	RLM1
transcription and mRNA processing_GO_30_1_all	YPL089C	RLM1
transcription and mRNA processing_GO_30_2_mut	YPL089C	RLM1
transcription from RNA polymerase II promoter	YPL089C	RLM1
transcription from RNA polymerase II promoter_GO_15_4_all	YPL089C	RLM1
transcription from RNA polymerase II promoter_GO_30_1_all	YPL089C	RLM1
transcription from RNA polymerase II promoter_GO_30_1_mut	YPL089C	RLM1
transcription_GO_15_1_mut	YPL089C	RLM1
transcription_GO_15_2_all	YPL089C	RLM1
transcription_GO_30_4_all	YPL089C	RLM1
whole_library	YPL089C	RLM1
cytoplasmic translation	YPL090C	RPS6A
ribosomal small subunit biogenesis	YPL090C	RPS6A
ribosome	YPL090C	RPS6A
ribosomes and translation	YPL090C	RPS6A
sig_Gsp1_GI	YPL090C	RPS6A
sig_Gsp1_GI_30_1_all	YPL090C	RPS6A
structural constituent of ribosome	YPL090C	RPS6A
transcription and mRNA processing	YPL090C	RPS6A
transcription and mRNA processing_GO_15_1_all	YPL090C	RPS6A
transcription and mRNA processing_GO_30_1_all	YPL090C	RPS6A
whole_library	YPL090C	RPS6A
whole_library_30_1_all	YPL090C	RPS6A
endomembrane system	YPL100W	ATG21
endomembrane system_GO_30_3_all	YPL100W	ATG21
lipids_GO_15_2_all	YPL100W	ATG21
protein targeting	YPL100W	ATG21
protein targeting_GO_15_3_all	YPL100W	ATG21
protein targeting_GO_30_1_all	YPL100W	ATG21
protein targeting_GO_30_1_mut	YPL100W	ATG21
whole_library	YPL100W	ATG21
ribosomes and translation	YPL101W	ELP4
ribosomes and translation_GO_30_1_all	YPL101W	ELP4
RNA modification_GO_15_1_all	YPL101W	ELP4
RNA modification_GO_15_1_mut	YPL101W	ELP4
sig_Gsp1_GI	YPL101W	ELP4
sig_Gsp1_GI_15_1_mut	YPL101W	ELP4
sig_Gsp1_GI_30_1_all	YPL101W	ELP4
sig_Gsp1_GI_30_3_mut	YPL101W	ELP4
transcription	YPL101W	ELP4
transcription and mRNA processing	YPL101W	ELP4
transcription and mRNA processing_GO_15_8_all	YPL101W	ELP4
transcription from RNA polymerase II promoter	YPL101W	ELP4
whole_library	YPL101W	ELP4
whole_library	YPL106C	SSE1
whole_library	YPL113C	YPL113C
whole_library_30_3_all	YPL113C	YPL113C
budding	YPL115C	BEM3
budding_GO_30_1_mut	YPL115C	BEM3
cytoskeleton and microtubules	YPL115C	BEM3
cytoskeleton organization	YPL115C	BEM3
