cluster	ORF	gene_name
transcription factor activity, protein binding	YOR038C	HIR2
transcription from RNA polymerase II promoter	YOR038C	HIR2
cellular response to DNA damage stimulus	YOR039W	CKB2
enzyme regulator activity	YOR039W	CKB2
nucleolus	YOR039W	CKB2
peptidyl-amino acid modification	YOR039W	CKB2
protein phosphorylation	YOR039W	CKB2
transcription	YOR039W	CKB2
transcription and mRNA processing	YOR039W	CKB2
transcription from RNA polymerase I promoter	YOR039W	CKB2
transcription from RNA polymerase III promoter	YOR039W	CKB2
protein binding, bridging	YOR042W	CUE5
proteolysis involved in cellular protein catabolic process	YOR042W	CUE5
ubiquitin-like protein binding	YOR042W	CUE5
cytoskeleton and microtubules	YOR043W	WHI2
cytoskeleton organization	YOR043W	WHI2
endocytosis	YOR043W	WHI2
enzyme regulator activity	YOR043W	WHI2
Golgi and ER	YOR043W	WHI2
mitochondria	YOR043W	WHI2
mitochondrion organization	YOR043W	WHI2
response to heat	YOR043W	WHI2
response to osmotic stress	YOR043W	WHI2
sig_Gsp1_GI	YOR043W	WHI2
carbohydrate metabolic process	YOR047C	STD1
enzyme regulator activity	YOR047C	STD1
metabolic	YOR047C	STD1
nucleobase-containing small molecule metabolic process	YOR047C	STD1
plasma membrane	YOR047C	STD1
response to osmotic stress	YOR047C	STD1
transcription	YOR047C	STD1
transcription and mRNA processing	YOR047C	STD1
transcription from RNA polymerase II promoter	YOR047C	STD1
budding	YOR058C	ASE1
cell cycle	YOR058C	ASE1
chromatin	YOR058C	ASE1
chromosome segregation	YOR058C	ASE1
cytoskeletal protein binding	YOR058C	ASE1
cytoskeleton	YOR058C	ASE1
cytoskeleton and microtubules	YOR058C	ASE1
cytoskeleton organization	YOR058C	ASE1
mitotic cell cycle	YOR058C	ASE1
organelle assembly	YOR058C	ASE1
organelle fission	YOR058C	ASE1
cellular response to DNA damage stimulus	YOR061W	CKA2
kinase activity	YOR061W	CKA2
nucleolus	YOR061W	CKA2
peptidyl-amino acid modification	YOR061W	CKA2
protein phosphorylation	YOR061W	CKA2
response to osmotic stress	YOR061W	CKA2
sig_Gsp1_GI	YOR061W	CKA2
transcription	YOR061W	CKA2
transcription and mRNA processing	YOR061W	CKA2
transcription from RNA polymerase I promoter	YOR061W	CKA2
transcription from RNA polymerase III promoter	YOR061W	CKA2
transferase activity	YOR061W	CKA2
chromatin	YOR064C	YNG1
chromatin organization	YOR064C	YNG1
DNA-templated transcription, elongation	YOR064C	YNG1
histone binding	YOR064C	YNG1
histone modification	YOR064C	YNG1
peptidyl-amino acid modification	YOR064C	YNG1
protein acylation	YOR064C	YNG1
transcription	YOR064C	YNG1
transcription and mRNA processing	YOR064C	YNG1
transcription from RNA polymerase II promoter	YOR064C	YNG1
transferase activity	YOR064C	YNG1
cellular respiration	YOR065W	CYT1
generation of precursor metabolites and energy	YOR065W	CYT1
metabolic	YOR065W	CYT1
mitochondria	YOR065W	CYT1
mitochondrial envelope	YOR065W	CYT1
mitochondrion	YOR065W	CYT1
nucleobase-containing small molecule metabolic process	YOR065W	CYT1
endomembrane system	YOR067C	ALG8
endoplasmic reticulum	YOR067C	ALG8
ER	YOR067C	ALG8
Golgi and ER	YOR067C	ALG8
lipid metabolic process	YOR067C	ALG8
lipids	YOR067C	ALG8
metabolic	YOR067C	ALG8
protein glycosylation	YOR067C	ALG8
transferase activity	YOR067C	ALG8
transferase activity, transferring glycosyl groups	YOR067C	ALG8
membrane fusion	YOR068C	VAM10
organelle fusion	YOR068C	VAM10
vacuole	YOR068C	VAM10
vacuole organization	YOR068C	VAM10
vacuoles	YOR068C	VAM10
cytoplasmic vesicle	YOR069W	VPS5
endomembrane system	YOR069W	VPS5
endosomal transport	YOR069W	VPS5
Golgi and ER	YOR069W	VPS5
lipid binding	YOR069W	VPS5
lipids	YOR069W	VPS5
protein transporter activity	YOR069W	VPS5
endomembrane system	YOR070C	GYP1
enzyme regulator activity	YOR070C	GYP1
Golgi	YOR070C	GYP1
Golgi and ER	YOR070C	GYP1
Golgi apparatus	YOR070C	GYP1
mitochondria	YOR070C	GYP1
mitochondrion	YOR070C	GYP1
sig_Gsp1_GI	YOR070C	GYP1
protein binding, bridging	YOR076C	SKI7
RNA catabolic process	YOR076C	SKI7
nucleolus	YOR078W	BUD21
ribosomal small subunit biogenesis	YOR078W	BUD21
ribosomes and translation	YOR078W	BUD21
RNA binding	YOR078W	BUD21
rRNA processing	YOR078W	BUD21
transcription and mRNA processing	YOR078W	BUD21
chromatin	YOR080W	DIA2
chromatin organization	YOR080W	DIA2
chromosome	YOR080W	DIA2
DNA binding	YOR080W	DIA2
DNA replication	YOR080W	DIA2
invasive growth in response to glucose limitation	YOR080W	DIA2
metabolic	YOR080W	DIA2
protein modification by small protein conjugation or removal	YOR080W	DIA2
proteolysis involved in cellular protein catabolic process	YOR080W	DIA2
regulation of DNA metabolic process	YOR080W	DIA2
transferase activity	YOR080W	DIA2
cell cycle	YOR083W	WHI5
mitotic cell cycle	YOR083W	WHI5
transcription	YOR083W	WHI5
transcription and mRNA processing	YOR083W	WHI5
transcription factor activity, protein binding	YOR083W	WHI5
endomembrane system	YOR085W	OST3
endoplasmic reticulum	YOR085W	OST3
ER	YOR085W	OST3
Golgi and ER	YOR085W	OST3
protein glycosylation	YOR085W	OST3
transferase activity	YOR085W	OST3
transferase activity, transferring glycosyl groups	YOR085W	OST3
cytoplasmic vesicle	YOR089C	VPS21
endocytosis	YOR089C	VPS21
endomembrane system	YOR089C	VPS21
endosomal transport	YOR089C	VPS21
Golgi	YOR089C	VPS21
Golgi and ER	YOR089C	VPS21
Golgi vesicle transport	YOR089C	VPS21
GTPase activity	YOR089C	VPS21
hydrolase activity	YOR089C	VPS21
mitochondria	YOR089C	VPS21
mitochondrial envelope	YOR089C	VPS21
mitochondrion	YOR089C	VPS21
organelle assembly	YOR089C	VPS21
organelle inheritance	YOR089C	VPS21
protein targeting	YOR089C	VPS21
vacuole organization	YOR089C	VPS21
vacuoles	YOR089C	VPS21
vesicle organization	YOR089C	VPS21
GTPase activity	YOR101W	RAS1
hydrolase activity	YOR101W	RAS1
metabolic	YOR101W	RAS1
nucleobase-containing small molecule metabolic process	YOR101W	RAS1
plasma membrane	YOR101W	RAS1
Golgi and ER	YOR106W	VAM3
membrane fusion	YOR106W	VAM3
organelle fusion	YOR106W	VAM3
vacuole	YOR106W	VAM3
vacuole organization	YOR106W	VAM3
vacuoles	YOR106W	VAM3
vesicle organization	YOR106W	VAM3
cell cortex	YOR109W	INP53
cytoskeleton	YOR109W	INP53
cytoskeleton and microtubules	YOR109W	INP53
hydrolase activity	YOR109W	INP53
lipid metabolic process	YOR109W	INP53
lipids	YOR109W	INP53
metabolic	YOR109W	INP53
phosphatase activity	YOR109W	INP53
sig_Gsp1_GI	YOR109W	INP53
endomembrane system	YOR112W	CEX1
nuclear transport	YOR112W	CEX1
nuclear transport and organization	YOR112W	CEX1
nucleobase-containing compound transport	YOR112W	CEX1
RNA binding	YOR112W	CEX1
cell wall organization or biogenesis	YOR113W	AZF1
DNA binding	YOR113W	AZF1
nucleic acid binding transcription factor activity	YOR113W	AZF1
sig_Gsp1_GI	YOR113W	AZF1
transcription	YOR113W	AZF1
transcription and mRNA processing	YOR113W	AZF1
transcription from RNA polymerase II promoter	YOR113W	AZF1
cytoplasmic vesicle	YOR115C	TRS33
endomembrane system	YOR115C	TRS33
Golgi	YOR115C	TRS33
Golgi and ER	YOR115C	TRS33
Golgi apparatus	YOR115C	TRS33
Golgi vesicle transport	YOR115C	TRS33
organelle assembly	YOR115C	TRS33
vacuole organization	YOR115C	TRS33
vacuoles	YOR115C	TRS33
cellular response to DNA damage stimulus	YOR123C	LEO1
chromatin	YOR123C	LEO1
chromatin organization	YOR123C	LEO1
DNA repair	YOR123C	LEO1
DNA-templated transcription, elongation	YOR123C	LEO1
DNA-templated transcription, termination	YOR123C	LEO1
enzyme binding	YOR123C	LEO1
histone modification	YOR123C	LEO1
metabolic	YOR123C	LEO1
peptidyl-amino acid modification	YOR123C	LEO1
protein alkylation	YOR123C	LEO1
protein modification by small protein conjugation or removal	YOR123C	LEO1
regulation of DNA metabolic process	YOR123C	LEO1
regulation of protein modification process	YOR123C	LEO1
RNA binding	YOR123C	LEO1
transcription	YOR123C	LEO1
transcription and mRNA processing	YOR123C	LEO1
transcription factor activity, protein binding	YOR123C	LEO1
transcription from RNA polymerase I promoter	YOR123C	LEO1
transcription from RNA polymerase II promoter	YOR123C	LEO1
hydrolase activity	YOR124C	UBP2
peptidase activity	YOR124C	UBP2
protein modification by small protein conjugation or removal	YOR124C	UBP2
proteolysis involved in cellular protein catabolic process	YOR124C	UBP2
budding	YOR127W	RGA1
cell budding	YOR127W	RGA1
cell cortex	YOR127W	RGA1
cellular bud	YOR127W	RGA1
conjugation	YOR127W	RGA1
cytoskeleton	YOR127W	RGA1
cytoskeleton and microtubules	YOR127W	RGA1
cytoskeleton organization	YOR127W	RGA1
enzyme regulator activity	YOR127W	RGA1
invasive growth in response to glucose limitation	YOR127W	RGA1
pseudohyphal growth	YOR127W	RGA1
site of polarized growth	YOR127W	RGA1
cytoplasmic vesicle	YOR132W	VPS17
endomembrane system	YOR132W	VPS17
endosomal transport	YOR132W	VPS17
Golgi and ER	YOR132W	VPS17
lipid binding	YOR132W	VPS17
lipids	YOR132W	VPS17
protein transporter activity	YOR132W	VPS17
DNA binding	YOR140W	SFL1
invasive growth in response to glucose limitation	YOR140W	SFL1
nucleic acid binding transcription factor activity	YOR140W	SFL1
pseudohyphal growth	YOR140W	SFL1
transcription	YOR140W	SFL1
transcription and mRNA processing	YOR140W	SFL1
transcription factor activity, protein binding	YOR140W	SFL1
transcription factor binding	YOR140W	SFL1
transcription from RNA polymerase II promoter	YOR140W	SFL1
budding	YOR144C	ELG1
cell cycle	YOR144C	ELG1
cellular response to DNA damage stimulus	YOR144C	ELG1
chromatin	YOR144C	ELG1
chromatin binding	YOR144C	ELG1
chromosome	YOR144C	ELG1
chromosome segregation	YOR144C	ELG1
cytoskeleton and microtubules	YOR144C	ELG1
DNA recombination	YOR144C	ELG1
DNA repair	YOR144C	ELG1
DNA replication	YOR144C	ELG1
metabolic	YOR144C	ELG1
mitochondria	YOR144C	ELG1
mitochondrion	YOR144C	ELG1
mitotic cell cycle	YOR144C	ELG1
organelle fission	YOR144C	ELG1
regulation of DNA metabolic process	YOR144C	ELG1
telomere organization	YOR144C	ELG1
transposition	YOR144C	ELG1
endomembrane system	YOR154W	SLP1
endoplasmic reticulum	YOR154W	SLP1
ER	YOR154W	SLP1
Golgi and ER	YOR154W	SLP1
protein folding	YOR154W	SLP1
cell cycle	YOR156C	NFI1
chromatin	YOR156C	NFI1
chromosome	YOR156C	NFI1
chromosome segregation	YOR156C	NFI1
cytoskeleton and microtubules	YOR156C	NFI1
DNA binding	YOR156C	NFI1
peptidyl-amino acid modification	YOR156C	NFI1
protein modification by small protein conjugation or removal	YOR156C	NFI1
transferase activity	YOR156C	NFI1
budding	YOR165W	SEY1
cell cortex	YOR165W	SEY1
cellular bud	YOR165W	SEY1
endomembrane system	YOR165W	SEY1
endoplasmic reticulum	YOR165W	SEY1
ER	YOR165W	SEY1
Golgi and ER	YOR165W	SEY1
GTPase activity	YOR165W	SEY1
hydrolase activity	YOR165W	SEY1
membrane fusion	YOR165W	SEY1
organelle fusion	YOR165W	SEY1
organelle inheritance	YOR165W	SEY1
cell cortex	YOR171C	LCB4
endomembrane system	YOR171C	LCB4
endoplasmic reticulum	YOR171C	LCB4
ER	YOR171C	LCB4
Golgi	YOR171C	LCB4
Golgi and ER	YOR171C	LCB4
Golgi apparatus	YOR171C	LCB4
kinase activity	YOR171C	LCB4
lipid metabolic process	YOR171C	LCB4
lipids	YOR171C	LCB4
metabolic	YOR171C	LCB4
plasma membrane	YOR171C	LCB4
transferase activity	YOR171C	LCB4
budding	YOR178C	GAC1
carbohydrate metabolic process	YOR178C	GAC1
cell cycle	YOR178C	GAC1
chromatin	YOR178C	GAC1
chromosome segregation	YOR178C	GAC1
cytoskeleton and microtubules	YOR178C	GAC1
enzyme regulator activity	YOR178C	GAC1
generation of precursor metabolites and energy	YOR178C	GAC1
meiotic cell cycle	YOR178C	GAC1
metabolic	YOR178C	GAC1
mitotic cell cycle	YOR178C	GAC1
organelle fission	YOR178C	GAC1
regulation of cell cycle	YOR178C	GAC1
regulation of organelle organization	YOR178C	GAC1
response to heat	YOR178C	GAC1
DNA-templated transcription, termination	YOR179C	SYC1
RNA binding	YOR179C	SYC1
transcription	YOR179C	SYC1
transcription and mRNA processing	YOR179C	SYC1
transcription from RNA polymerase II promoter	YOR179C	SYC1
cellular amino acid metabolic process	YOR184W	SER1
metabolic	YOR184W	SER1
nucleobase-containing small molecule metabolic process	YOR184W	SER1
transferase activity	YOR184W	SER1
cell cycle	YOR189W	IES4
cellular response to DNA damage stimulus	YOR189W	IES4
chromatin	YOR189W	IES4
chromosome	YOR189W	IES4
DNA recombination	YOR189W	IES4
telomere organization	YOR189W	IES4
cellular response to DNA damage stimulus	YOR191W	ULS1
chromatin	YOR191W	ULS1
chromatin organization	YOR191W	ULS1
chromosome	YOR191W	ULS1
DNA repair	YOR191W	ULS1
hydrolase activity	YOR191W	ULS1
metabolic	YOR191W	ULS1
mitochondria	YOR191W	ULS1
mitochondrion	YOR191W	ULS1
nucleolus	YOR191W	ULS1
regulation of DNA metabolic process	YOR191W	ULS1
sig_Gsp1_GI	YOR191W	ULS1
ubiquitin-like protein binding	YOR191W	ULS1
budding	YOR195W	SLK19
cell cycle	YOR195W	SLK19
chromatin	YOR195W	SLK19
chromosome	YOR195W	SLK19
chromosome segregation	YOR195W	SLK19
cytoskeleton	YOR195W	SLK19
cytoskeleton and microtubules	YOR195W	SLK19
cytoskeleton organization	YOR195W	SLK19
meiotic cell cycle	YOR195W	SLK19
mitotic cell cycle	YOR195W	SLK19
organelle fission	YOR195W	SLK19
regulation of cell cycle	YOR195W	SLK19
regulation of organelle organization	YOR195W	SLK19
budding	YOR208W	PTP2
cell wall organization or biogenesis	YOR208W	PTP2
hydrolase activity	YOR208W	PTP2
phosphatase activity	YOR208W	PTP2
protein dephosphorylation	YOR208W	PTP2
protein phosphorylation	YOR208W	PTP2
regulation of protein modification process	YOR208W	PTP2
response to osmotic stress	YOR208W	PTP2
sporulation	YOR208W	PTP2
chromatin	YOR209C	NPT1
chromatin organization	YOR209C	NPT1
cofactor metabolic process	YOR209C	NPT1
metabolic	YOR209C	NPT1
nucleobase-containing small molecule metabolic process	YOR209C	NPT1
transferase activity	YOR209C	NPT1
transferase activity, transferring glycosyl groups	YOR209C	NPT1
chromatin	YOR213C	SAS5
chromatin organization	YOR213C	SAS5
chromosome	YOR213C	SAS5
transferase activity	YOR213C	SAS5
endomembrane system	YOR216C	RUD3
enzyme binding	YOR216C	RUD3
Golgi	YOR216C	RUD3
Golgi and ER	YOR216C	RUD3
Golgi apparatus	YOR216C	RUD3
Golgi vesicle transport	YOR216C	RUD3
sig_Gsp1_GI	YOR216C	RUD3
budding	YOR231W	MKK1
cell wall organization or biogenesis	YOR231W	MKK1
cellular bud	YOR231W	MKK1
kinase activity	YOR231W	MKK1
protein phosphorylation	YOR231W	MKK1
signal transducer activity	YOR231W	MKK1
site of polarized growth	YOR231W	MKK1
transferase activity	YOR231W	MKK1
budding	YOR233W	KIN4
cell cortex	YOR233W	KIN4
cell cycle	YOR233W	KIN4
cellular bud	YOR233W	KIN4
chromatin	YOR233W	KIN4
chromosome segregation	YOR233W	KIN4
cytoskeleton	YOR233W	KIN4
cytoskeleton and microtubules	YOR233W	KIN4
kinase activity	YOR233W	KIN4
microtubule organizing center	YOR233W	KIN4
mitotic cell cycle	YOR233W	KIN4
organelle fission	YOR233W	KIN4
protein phosphorylation	YOR233W	KIN4
regulation of cell cycle	YOR233W	KIN4
regulation of organelle organization	YOR233W	KIN4
site of polarized growth	YOR233W	KIN4
transferase activity	YOR233W	KIN4
isomerase activity	YOR243C	PUS7
ribosomes and translation	YOR243C	PUS7
RNA modification	YOR243C	PUS7
rRNA processing	YOR243C	PUS7
transcription and mRNA processing	YOR243C	PUS7
tRNA processing	YOR243C	PUS7
budding	YOR264W	DSE3
cellular bud	YOR264W	DSE3
site of polarized growth	YOR264W	DSE3
cytoskeletal protein binding	YOR265W	RBL2
cytoskeleton and microtubules	YOR265W	RBL2
mitochondria	YOR266W	PNT1
mitochondrial envelope	YOR266W	PNT1
mitochondrion	YOR266W	PNT1
mitochondrion organization	YOR266W	PNT1
cytoskeletal protein binding	YOR269W	PAC1
cytoskeleton	YOR269W	PAC1
cytoskeleton and microtubules	YOR269W	PAC1
sig_Gsp1_GI	YOR269W	PAC1
budding	YOR275C	RIM20
Golgi and ER	YOR275C	RIM20
invasive growth in response to glucose limitation	YOR275C	RIM20
protein maturation	YOR275C	RIM20
sporulation	YOR275C	RIM20
endomembrane system	YOR288C	MPD1
endoplasmic reticulum	YOR288C	MPD1
ER	YOR288C	MPD1
Golgi and ER	YOR288C	MPD1
isomerase activity	YOR288C	MPD1
oxidoreductase activity	YOR288C	MPD1
protein folding	YOR288C	MPD1
vacuole	YOR288C	MPD1
vacuoles	YOR288C	MPD1
mitochondria	YOR297C	TIM18
mitochondrial envelope	YOR297C	TIM18
mitochondrion	YOR297C	TIM18
mitochondrion organization	YOR297C	TIM18
protein targeting	YOR297C	TIM18
protein transporter activity	YOR297C	TIM18
response to osmotic stress	YOR297C	TIM18
response to oxidative stress	YOR297C	TIM18
transmembrane transport	YOR297C	TIM18
transmembrane transporter activity	YOR297C	TIM18
mitochondria	YOR298C-A	MBF1
mitochondrion	YOR298C-A	MBF1
transcription	YOR298C-A	MBF1
transcription and mRNA processing	YOR298C-A	MBF1
transcription factor activity, protein binding	YOR298C-A	MBF1
transcription from RNA polymerase II promoter	YOR298C-A	MBF1
chromatin	YOR304W	ISW2
chromatin binding	YOR304W	ISW2
chromatin organization	YOR304W	ISW2
DNA binding	YOR304W	ISW2
DNA-templated transcription, termination	YOR304W	ISW2
hydrolase activity	YOR304W	ISW2
transcription	YOR304W	ISW2
transcription and mRNA processing	YOR304W	ISW2
transcription from RNA polymerase II promoter	YOR304W	ISW2
endomembrane system	YOR307C	SLY41
endoplasmic reticulum	YOR307C	SLY41
ER	YOR307C	SLY41
Golgi	YOR307C	SLY41
Golgi and ER	YOR307C	SLY41
Golgi vesicle transport	YOR307C	SLY41
mRNA processing	YOR308C	SNU66
ribosomes and translation	YOR308C	SNU66
RNA processing	YOR308C	SNU66
RNA splicing	YOR308C	SNU66
rRNA processing	YOR308C	SNU66
sig_Gsp1_GI	YOR308C	SNU66
transcription and mRNA processing	YOR308C	SNU66
endomembrane system	YOR311C	DGK1
endoplasmic reticulum	YOR311C	DGK1
ER	YOR311C	DGK1
Golgi and ER	YOR311C	DGK1
kinase activity	YOR311C	DGK1
lipid metabolic process	YOR311C	DGK1
lipids	YOR311C	DGK1
metabolic	YOR311C	DGK1
transferase activity	YOR311C	DGK1
endomembrane system	YOR321W	PMT3
endoplasmic reticulum	YOR321W	PMT3
ER	YOR321W	PMT3
Golgi and ER	YOR321W	PMT3
protein glycosylation	YOR321W	PMT3
transferase activity	YOR321W	PMT3
transferase activity, transferring glycosyl groups	YOR321W	PMT3
cytoplasmic vesicle	YOR322C	LDB19
endocytosis	YOR322C	LDB19
endomembrane system	YOR322C	LDB19
enzyme binding	YOR322C	LDB19
Golgi	YOR322C	LDB19
Golgi and ER	YOR322C	LDB19
Golgi apparatus	YOR322C	LDB19
plasma membrane	YOR322C	LDB19
regulation of transport	YOR322C	LDB19
budding	YOR327C	SNC2
cellular bud	YOR327C	SNC2
cytoplasmic vesicle	YOR327C	SNC2
endocytosis	YOR327C	SNC2
endomembrane system	YOR327C	SNC2
exocytosis	YOR327C	SNC2
Golgi	YOR327C	SNC2
Golgi and ER	YOR327C	SNC2
Golgi apparatus	YOR327C	SNC2
Golgi vesicle transport	YOR327C	SNC2
membrane fusion	YOR327C	SNC2
organelle fusion	YOR327C	SNC2
vesicle organization	YOR327C	SNC2
DNA replication	YOR330C	MIP1
hydrolase activity	YOR330C	MIP1
mitochondria	YOR330C	MIP1
mitochondrion	YOR330C	MIP1
mitochondrion organization	YOR330C	MIP1
nuclease activity	YOR330C	MIP1
nucleotidyltransferase activity	YOR330C	MIP1
transferase activity	YOR330C	MIP1
protein modification by small protein conjugation or removal	YOR339C	UBC11
transferase activity	YOR339C	UBC11
carbohydrate metabolic process	YOR344C	TYE7
chromosome	YOR344C	TYE7
cofactor metabolic process	YOR344C	TYE7
DNA binding	YOR344C	TYE7
generation of precursor metabolites and energy	YOR344C	TYE7
metabolic	YOR344C	TYE7
monocarboxylic acid metabolic process	YOR344C	TYE7
nucleic acid binding transcription factor activity	YOR344C	TYE7
nucleobase-containing small molecule metabolic process	YOR344C	TYE7
sig_Gsp1_GI	YOR344C	TYE7
transcription	YOR344C	TYE7
transcription and mRNA processing	YOR344C	TYE7
cellular response to DNA damage stimulus	YOR346W	REV1
chromosome	YOR346W	REV1
DNA repair	YOR346W	REV1
mitochondria	YOR346W	REV1
mitochondrion	YOR346W	REV1
nucleotidyltransferase activity	YOR346W	REV1
transferase activity	YOR346W	REV1
cytoskeletal protein binding	YOR349W	CIN1
cytoskeleton and microtubules	YOR349W	CIN1
protein folding	YOR349W	CIN1
cellular respiration	YOR355W	GDS1
generation of precursor metabolites and energy	YOR355W	GDS1
metabolic	YOR355W	GDS1
mitochondria	YOR355W	GDS1
mitochondrion	YOR355W	GDS1
sig_Gsp1_GI	YOR355W	GDS1
cellular respiration	YOR358W	HAP5
DNA binding	YOR358W	HAP5
generation of precursor metabolites and energy	YOR358W	HAP5
metabolic	YOR358W	HAP5
mitochondria	YOR358W	HAP5
nucleic acid binding transcription factor activity	YOR358W	HAP5
sig_Gsp1_GI	YOR358W	HAP5
transcription	YOR358W	HAP5
transcription and mRNA processing	YOR358W	HAP5
transcription from RNA polymerase II promoter	YOR358W	HAP5
hydrolase activity	YOR360C	PDE2
sig_Gsp1_GI	YOR360C	PDE2
budding	YOR368W	RAD17
cell cycle	YOR368W	RAD17
cellular response to DNA damage stimulus	YOR368W	RAD17
chromosome	YOR368W	RAD17
DNA binding	YOR368W	RAD17
DNA recombination	YOR368W	RAD17
DNA repair	YOR368W	RAD17
meiotic cell cycle	YOR368W	RAD17
organelle fission	YOR368W	RAD17
regulation of cell cycle	YOR368W	RAD17
enzyme regulator activity	YOR371C	GPB1
invasive growth in response to glucose limitation	YOR371C	GPB1
plasma membrane	YOR371C	GPB1
protein modification by small protein conjugation or removal	YOR371C	GPB1
proteolysis involved in cellular protein catabolic process	YOR371C	GPB1
pseudohyphal growth	YOR371C	GPB1
sig_Gsp1_GI	YOR371C	GPB1
signal transducer activity	YOR371C	GPB1
chromatin	YPL001W	HAT1
chromatin binding	YPL001W	HAT1
chromatin organization	YPL001W	HAT1
histone binding	YPL001W	HAT1
histone modification	YPL001W	HAT1
peptidyl-amino acid modification	YPL001W	HAT1
protein acylation	YPL001W	HAT1
transferase activity	YPL001W	HAT1
budding	YPL008W	CHL1
cell cycle	YPL008W	CHL1
cellular response to DNA damage stimulus	YPL008W	CHL1
chromatin	YPL008W	CHL1
chromosome	YPL008W	CHL1
chromosome segregation	YPL008W	CHL1
cytoskeleton and microtubules	YPL008W	CHL1
DNA repair	YPL008W	CHL1
helicase activity	YPL008W	CHL1
hydrolase activity	YPL008W	CHL1
mitotic cell cycle	YPL008W	CHL1
organelle fission	YPL008W	CHL1
sig_Gsp1_GI	YPL008W	CHL1
budding	YPL017C	IRC15
cell cycle	YPL017C	IRC15
chromatin	YPL017C	IRC15
chromosome segregation	YPL017C	IRC15
cytoskeletal protein binding	YPL017C	IRC15
cytoskeleton	YPL017C	IRC15
cytoskeleton and microtubules	YPL017C	IRC15
cytoskeleton organization	YPL017C	IRC15
DNA recombination	YPL017C	IRC15
meiotic cell cycle	YPL017C	IRC15
methyltransferase activity	YPL017C	IRC15
mitotic cell cycle	YPL017C	IRC15
organelle fission	YPL017C	IRC15
regulation of cell cycle	YPL017C	IRC15
sig_Gsp1_GI	YPL017C	IRC15
transferase activity	YPL017C	IRC15
budding	YPL018W	CTF19
cell cycle	YPL018W	CTF19
chromatin	YPL018W	CTF19
chromosome	YPL018W	CTF19
chromosome segregation	YPL018W	CTF19
cytoskeleton and microtubules	YPL018W	CTF19
mitotic cell cycle	YPL018W	CTF19
organelle fission	YPL018W	CTF19
regulation of cell cycle	YPL018W	CTF19
regulation of organelle organization	YPL018W	CTF19
sig_Gsp1_GI	YPL018W	CTF19
budding	YPL022W	RAD1
cell cycle	YPL022W	RAD1
cellular response to DNA damage stimulus	YPL022W	RAD1
DNA binding	YPL022W	RAD1
DNA recombination	YPL022W	RAD1
DNA repair	YPL022W	RAD1
hydrolase activity	YPL022W	RAD1
meiotic cell cycle	YPL022W	RAD1
nuclease activity	YPL022W	RAD1
organelle fission	YPL022W	RAD1
budding	YPL024W	RMI1
cell cycle	YPL024W	RMI1
cellular response to DNA damage stimulus	YPL024W	RMI1
chromatin	YPL024W	RMI1
chromosome	YPL024W	RMI1
chromosome segregation	YPL024W	RMI1
cytoskeleton and microtubules	YPL024W	RMI1
DNA binding	YPL024W	RMI1
enzyme regulator activity	YPL024W	RMI1
mitotic cell cycle	YPL024W	RMI1
organelle fission	YPL024W	RMI1
sig_Gsp1_GI	YPL024W	RMI1
protein folding	YPL037C	EGD1
protein targeting	YPL037C	EGD1
sig_Gsp1_GI	YPL037C	EGD1
unfolded protein binding	YPL037C	EGD1
mitochondria	YPL041C	MRX11
mitochondrion	YPL041C	MRX11
cellular response to DNA damage stimulus	YPL046C	ELC1
DNA repair	YPL046C	ELC1
protein modification by small protein conjugation or removal	YPL046C	ELC1
proteolysis involved in cellular protein catabolic process	YPL046C	ELC1
transferase activity	YPL046C	ELC1
chromatin	YPL047W	SGF11
chromatin organization	YPL047W	SGF11
enzyme regulator activity	YPL047W	SGF11
histone modification	YPL047W	SGF11
protein modification by small protein conjugation or removal	YPL047W	SGF11
sig_Gsp1_GI	YPL047W	SGF11
transcription	YPL047W	SGF11
transcription and mRNA processing	YPL047W	SGF11
transcription from RNA polymerase II promoter	YPL047W	SGF11
endomembrane system	YPL051W	ARL3
Golgi	YPL051W	ARL3
Golgi and ER	YPL051W	ARL3
Golgi apparatus	YPL051W	ARL3
Golgi vesicle transport	YPL051W	ARL3
GTPase activity	YPL051W	ARL3
hydrolase activity	YPL051W	ARL3
protein targeting	YPL051W	ARL3
sig_Gsp1_GI	YPL051W	ARL3
cell cycle	YPL055C	LGE1
chromatin	YPL055C	LGE1
chromatin organization	YPL055C	LGE1
DNA replication	YPL055C	LGE1
histone modification	YPL055C	LGE1
meiotic cell cycle	YPL055C	LGE1
protein alkylation	YPL055C	LGE1
protein modification by small protein conjugation or removal	YPL055C	LGE1
lipid metabolic process	YPL057C	SUR1
lipids	YPL057C	SUR1
metabolic	YPL057C	SUR1
sig_Gsp1_GI	YPL057C	SUR1
transferase activity	YPL057C	SUR1
transferase activity, transferring glycosyl groups	YPL057C	SUR1
vacuole	YPL057C	SUR1
vacuoles	YPL057C	SUR1
lipid metabolic process	YPL069C	BTS1
lipids	YPL069C	BTS1
metabolic	YPL069C	BTS1
mitochondria	YPL069C	BTS1
mitochondrion	YPL069C	BTS1
sig_Gsp1_GI	YPL069C	BTS1
transferase activity	YPL069C	BTS1
hydrolase activity	YPL072W	UBP16
mitochondria	YPL072W	UBP16
mitochondrial envelope	YPL072W	UBP16
mitochondrion	YPL072W	UBP16
peptidase activity	YPL072W	UBP16
protein modification by small protein conjugation or removal	YPL072W	UBP16
cytoplasmic translation	YPL079W	RPL21B
ribosome	YPL079W	RPL21B
